,id,name,genre
697,703,The xx,
698,704,The Pretty Reckless,
699,705,Engenheiros do Hawaii,
700,706,AC/DC,"['Rock', 'Hip-Hop/Rap']"
701,707,Metallica,
702,708,Capital Inicial,
703,709,The White Stripes,"['Folk music', 'Alternative/Indie']"
704,710,Black Label Society,"['Death metal', 'Groove metal', 'Metal']"
705,711,Mark Knopfler,"['Country music', 'Rock']"
706,712,Dire Straits,
707,713,Gotthard,
708,714,Legião Urbana,
709,715,R.E.M.,
710,716,Kaiser Chiefs,"['Rock', 'Pop']"
711,717,Electric Light Orchestra,"['Rock', 'Dance/Electronic']"
712,718,Johnny Cash,
713,719,Orishas,
714,720,Social Distortion,
715,721,Wim Mertens,
716,722,ATB,"['Electronic dance music', 'Dance/Electronic']"
717,723,Buena Vista Social Club,"['Music of Latin America', 'Bolero', 'Music of Cuba', 'Danzón', 'Son cubano', 'Guajira', 'Descarga', 'Criolla']"
718,724,Ozzy Osbourne,
719,725,Titãs,
720,726,Apocalyptica,"['Progressive metal', 'Rock']"
721,727,Era,
722,728,Eric Clapton,"['Rock', 'Blues']"
723,729,Sacred Spirit,
724,730,Eagles,"['Country music', 'Rock']"
725,731,1200 Micrograms,"['Electronic dance music', 'Dance/Electronic']"
726,732,Alice Cooper,"['Hard rock', 'Heavy metal', 'Shock rock', 'Glam rock']"
727,733,John Lennon,"['Rock', 'Dance/Electronic']"
728,734,Bruce Springsteen,
729,735,The Rolling Stones,
730,736,Eliades Ochoa,
731,737,Trans-Siberian Orchestra,"['Progressive metal', 'Rock']"
732,738,DJ Tiësto,"['Electronic dance music', 'Deep house', 'Dance/Electronic']"
733,739,Lulu Santos,
734,743,Nadja,
735,744,Autechre,
736,745,Aidan Baker & thisquietarmy,"['Rock', 'Pop']"
737,746,Salem,
738,747,Carbon Based Lifeforms,
739,748,Boards of Canada,
740,749,Casino Versus Japan,
741,750,Bill Withers,
742,751,Jesu,"['Dance/Electronic', 'Alternative/Indie']"
743,752,Boris,"['Rock', 'Hip-Hop/Rap']"
744,753,Secede,
745,754,Maximum the Hormone,"['Death metal', 'Groove metal']"
746,755,65daysofstatic,"['Dance/Electronic', 'Electronic dance music', 'Alternative/Indie']"
747,756,Arovane,"['Dance/Electronic', 'Electronic dance music']"
748,757,Crystal Castles,
749,758,Психея,
750,759,#####,"['Genre', 'Literary genre', 'Top stories']"
751,760,LAKE R▲DIO,
752,761,Asian Dub Foundation,
753,762,the Chemodan,
754,763,Mono,
755,764,16 Horsepower,"['Country music', 'Alternative/Indie']"
756,765,Multiplex,
757,766,Ben Frost,"['Electronic dance music', 'Dance/Electronic']"
758,767,Gridlock,
759,768,Enter Shikari,"['Electronic dance music', 'Dance/Electronic', 'Rock']"
760,769,Isis,"['Progressive metal', 'Metal', 'Rock']"
761,770,HORSE the band,"['Rock', 'Metal']"
762,771,Lazzich,
763,772,Proem,
764,773,electronicmicroanimal,
765,774,Mooncake,
766,775,Gastón Arévalo,
767,776,sokpb avabodha,
768,777,The Crystal Method,"['Electronic dance music', 'Dance/Electronic']"
769,778,Ochre,
770,779,Bring Me The Horizon,"['Death metal', 'Rock', 'Dance/Electronic']"
771,780,Gimmik,
772,781,Fail Emotions,
773,782,Solar Fields,
774,783,Digitonal,
775,784,Jackson and His Computer Band,"['Dance/Electronic', 'Pop']"
776,785,Fear Factory,"['Death metal', 'Progressive metal', 'Groove metal', 'Metal', 'Rock']"
777,786,Mandy Moore,"['Country music', 'Pop']"
778,787,Paulina Rubio,
779,788,Fey,"['Pop', 'Dance/Electronic']"
780,789,Dannii Minogue,"['Electronic dance music', 'Dance/Electronic']"
781,790,Belinda,
782,791,Marie Serneholt,
783,792,Thalía,"['Pop', 'Dance/Electronic']"
784,793,Hannah Montana,
785,794,A*Teens,
786,795,Gloria Trevi,
787,796,Anna Carina,
788,797,Emily Osment,
789,798,Geri Halliwell,
790,799,Junior Caldera feat Sophie Ellis Bextor,"['Pop', 'Dance/Electronic', ""Junior Caldera ft Sophie Ellis-Bextor - Can't Fight This Feeling ...""]"
791,800,Atomic Kitten,
792,801,5ive,"['Hip-Hop/Rap', 'R&B/Soul', 'Metal', 'Blues', 'Christian']"
793,802,Anahí,
794,803,Five,
795,804,Darkest Hour,
796,805,Parkway Drive,
797,806,Soilwork,"['Progressive metal', 'Metal']"
798,807,Crematory,"['Death metal', 'Metal']"
799,808,Rise Against,
800,809,The Black Dahlia Murder,"['Death metal', 'Metal']"
801,810,All That Remains,"['Death metal', 'Groove metal', 'Metal']"
802,811,Sonic Syndicate,
803,812,Dark Tranquillity,"['Death metal', 'Progressive metal', 'Metal', 'New Age']"
804,813,As I Lay Dying,
805,814,Caliban,"['Metal', 'Hip-Hop/Rap']"
806,815,Killswitch Engage,"['Progressive metal', 'Metal']"
807,816,A Day to Remember,
808,817,Corpus Christi,
809,818,36 Crazyfists,"['Groove metal', 'Metal']"
810,819,Avatar,"['Action', 'Science fiction', 'Fantasy', 'Adventure', 'Epic']"
811,820,At the Gates,"['Death metal', 'Rock']"
812,821,Amon Amarth,"['Death metal', 'Metal']"
813,822,Evading Downfall,
814,823,August Burns Red,"['Death metal', 'Progressive metal', 'Metal']"
815,824,Ensiferum,"['Death metal', 'Metal']"
816,825,Whitechapel,"['Death metal', 'Metal', 'Alternative/Indie']"
817,826,Divine Heresy,"['Death metal', 'Groove metal', 'Metal']"
818,827,Ignite,
819,828,From a Second Story Window,"['Death metal', 'Progressive metal', 'Alternative/Indie']"
820,829,It Prevails,
821,830,Atreyu,"['Rock', 'Hip-Hop/Rap']"
822,831,Emmure,
823,832,I Killed the Prom Queen,"['Death metal', 'Metal']"
824,833,Suffokate,
825,834,Five Finger Death Punch,"['Groove metal', 'Rock']"
826,835,Scar Symmetry,"['Progressive metal', 'Metal']"
827,836,Butterfly Coma,
828,837,Eluveitie,"['Metal', 'Rock']"
829,838,Debeli Precjednik,
830,839,All Shall Perish,"['Death metal', 'Metal']"
831,840,Millencolin,
832,841,Slayer,"['Groove metal', 'Rock', 'Dance/Electronic']"
833,842,Despised Icon,
834,843,Pantera,"['Groove metal', 'Metal', 'Rock']"
835,844,Pain Confessor,
836,845,The Dillinger Escape Plan,"['Progressive metal', 'Metal']"
837,846,Lamb of God,"['Death metal', 'Groove metal', 'Metal', 'Rock']"
838,847,The Mercury Arc,
839,848,Ego Fall,
840,849,Feed Her To The Sharks,
841,850,Haste the Day,
842,851,Manic Street Preachers,
843,852,The Stranglers,
844,853,Therapy?,"['Rock', 'Hip-Hop/Rap']"
845,854,Alice in Chains,"['Alternative rock', 'Traditional heavy metal', 'Sludge metal', 'Rock', 'Hard rock']"
846,855,Jane's Addiction,
847,856,Soundgarden,
848,857,The Clash,
849,858,PJ Harvey,"['Dance/Electronic', 'Alternative/Indie']"
850,859,Pixies,"['Alternative/Indie', 'Rock']"
851,860,Stone Temple Pilots,
852,861,Killing Joke,"['Dance/Electronic', 'Rock']"
853,862,Primal Scream,"['Dance/Electronic', 'Pop']"
854,863,The Velvet Underground,
855,864,Ministry,"['Rock', 'Dance/Electronic']"
856,865,Republika,"['Rock', 'Pop']"
857,866,Virgin Prunes,
858,867,Nick Cave and the Bad Seeds,
859,868,The Doors,
860,869,Afghan Whigs,
861,870,Skeletal Family,
862,871,New Model Army,
863,872,Closterkeller,
864,873,Porno for Pyros,
865,874,Roxy Music,"['Country music', 'Rock']"
866,875,Bauhaus,
867,876,Revolting Cocks,"['Rock', 'Hip-Hop/Rap']"
868,877,Alphaville,
869,878,Wolfsheim,
870,879,Can,
871,880,Nitzer Ebb,
872,881,Kyuss,
873,882,The Jesus Lizard,
874,883,Tiamat,"['Death metal', 'Progressive metal', 'Metal']"
875,884,Brygada Kryzys,
876,885,Tracy Chapman,"['Folk music', 'Blues rock', 'Pop music', 'Soul music']"
877,886,Dragonette,
878,887,New Young Pony Club,
879,888,Siobhan Donaghy,
880,889,Cyndi Lauper,"['New wave', 'Pop music', 'Rock', 'Synth-pop', 'Soul music']"
881,890,Kelly Osbourne,
882,891,Jewel,
883,892,Dixie Chicks,"['Country music', 'Country']"
884,893,Kate Miller-Heidke,
885,894,Sneaky Sound System,
886,895,Chew Lips,
887,896,Noisettes,"['Dance/Electronic', 'Pop']"
888,897,Shakespear's Sister,
889,898,Tegan and Sara,
890,899,Missy Higgins,
891,900,Annie Lennox,"['Pop', 'Dance/Electronic']"
892,901,VV Brown,
893,902,The Cast Of Buffy The Vampire Slayer,
894,903,Amy Winehouse,"['Soul music', 'Blue-eyed soul', 'Neo soul', 'Rhythm and blues', 'Jazz']"
895,904,Rogue Traders,"['Electronic dance music', 'Dance/Electronic', 'Pop']"
896,905,Crowded House,
897,906,Girls Aloud,
898,907,Timbaland,"['Electronic dance music', 'Dance/Electronic']"
899,908,Vanessa Hudgens,
900,909,Delta Goodrem,
901,910,John Williams,"['Classical', 'Pop']"
902,911,Rachel Stevens,
903,912,Carter Burwell,
904,913,Destiny's Child,
905,914,Medina,"['Pop', 'Electronic dance music', 'Hip-Hop/Rap']"
906,915,Alexandra Burke,"['Electronic dance music', 'Pop']"
907,916,Vanessa S.,
908,917,Iron Maiden,"['Progressive metal', 'Rock']"
909,918,Megadeth,"['Progressive metal', 'Metal']"
910,919,Savatage,"['Progressive metal', 'Metal', 'Rock']"
911,920,Dream Theater,"['Progressive metal', 'Rock']"
912,921,Circle II Circle,"['Progressive metal', 'Metal']"
913,922,Bruce Dickinson,"['Progressive metal', 'Metal']"
914,923,Children of Bodom,"['Death metal', 'Metal']"
915,924,Angra,"['Progressive metal', 'Rock']"
916,925,Andre Matos,"['Metal', 'Progressive metal']"
917,926,Shaaman,"['Metal', 'Progressive metal']"
918,927,Hangar,
919,928,Helloween,"['Progressive metal', 'Rock']"
920,929,Viper,
921,930,Nightwish,
922,931,Dr. Sin,"['Rock', 'Progressive metal']"
923,932,Matanza,"['Rock', 'Metal']"
924,933,Wizards,"['Action', 'Adventure', 'Science Fiction', 'Animation', 'Fantasy']"
925,934,Angel Dust,"['Progressive metal', 'Metal', 'Hip-Hop/Rap', 'New Age']"
926,935,Bittencourt Project,
927,936,Kamelot,"['Progressive metal', 'Metal', 'Rock']"
928,937,Stratovarius,"['Progressive metal', 'Metal']"
929,938,Hibria,"['Metal', 'Rock', 'Pop']"
930,939,Mindflow,"['Progressive metal', 'Dance/Electronic']"
931,940,Rage,"['Progressive metal', 'Rock']"
932,941,Tribuzy,
933,942,Iced Earth,"['Progressive metal', 'Metal']"
934,943,Nevermore,"['Progressive metal', 'Metal', 'Rock', 'Dance/Electronic']"
935,944,Symphony X,"['Progressive metal', 'Metal', 'Groove metal']"
936,945,Journey,
937,946,Avantasia,"['Progressive metal', 'Metal']"
938,947,Testament,"['Death metal', 'Metal', 'Groove metal', 'Rock']"
939,948,Burning in Hell,"['Death metal', 'Groove metal']"
940,949,Death,"['Death metal', 'Progressive metal']"
941,950,Kiko Loureiro,"['Progressive metal', 'Metal']"
942,951,Bon Jovi,
943,952,Skid Row,
944,953,Arch Enemy,"['Death metal', 'Metal']"
945,954,Kreator,"['Death metal', 'Metal', 'Groove metal', 'Rock']"
946,955,Epica,"['Progressive metal', 'Metal', 'Rock', 'Dance/Electronic']"
947,956,Yngwie Malmsteen,"['Progressive metal', 'Metal', 'Rock']"
948,957,Blind Guardian,"['Progressive metal', 'Metal']"
949,958,Kotipelto,
950,959,Queen,
951,960,Outworld,"['Progressive metal', 'Dance/Electronic', 'Hip-Hop/Rap']"
952,961,Tori Amos,"['Electronic dance music', 'Dance/Electronic']"
953,962,The Cardigans,
954,963,Yanni,"['Pop', 'Christian']"
955,964,The Mars Volta,"['Progressive metal', 'Rock']"
956,965,Bush,"['Rock', 'Hip-Hop/Rap']"
957,966,Nickelback,
958,967,Sixpence None the Richer,
959,968,Armin van Buuren,"['Uplifting trance', 'Progressive trance', 'Psychedelic trance', 'Progressive house', 'Electro house', 'Big room house', 'Dance-pop']"
960,969,Kasabian,"['Dance/Electronic', 'Alternative/Indie']"
961,970,Infernal,"['Electronic dance music', 'Dance/Electronic']"
962,971,Zoé,
963,972,t.A.T.u.,"['Electronic dance music', 'Pop', 'Dance/Electronic']"
964,973,Hevia,
965,974,Amy Studt,
966,975,Santana,
967,976,Agressiva 69,
968,977,At the Drive-In,
969,978,Disturbed,
970,979,Smash Mouth,
971,980,Yelle,
972,981,Emilíana Torrini,"['Dance/Electronic', 'Alternative/Indie']"
973,982,Foo Fighters,
974,983,Rodrigo y Gabriela,
975,984,Tilly and the Wall,
976,985,Blondie,
977,986,Frank Sinatra,
978,987,"Earth, Wind & Fire",
979,988,Fallulah,
980,989,The Donnas,
981,990,Iron Butterfly,
982,991,Jem,"['Dance/Electronic', 'Pop', 'Alternative/Indie']"
983,992,Chris Rea,"['Pop rock', 'Soft rock', 'Electric blues', 'Blues rock']"
984,993,Simple Minds,
985,994,Howard Jones,
986,995,China Crisis,"['Rock', 'Pop']"
987,996,Mike & The Mechanics,
988,997,The Human League,"['Rock', 'Pop']"
989,998,Orchestral Manoeuvres in the Dark,
990,999,Thompson Twins,
991,1000,Information Society,"['Electronic dance music', 'Dance/Electronic']"
992,1001,Pet Shop Boys,"['Electronic dance music', 'Pop']"
993,1002,Rick Astley,
994,1003,Johnny Hates Jazz,
995,1004,Kim Wilde,
996,1005,Robert Palmer,
997,1006,The Fixx,
998,1007,Solar Stone,
999,1008,Level 42,
1000,1009,Tiësto,"['Electronic dance music', 'Deep house', 'Dance/Electronic']"
1001,1010,19,
1002,1011,Artista desconhecido,
1003,1012,Kyau vs. Albert,
1004,1013,Ultravox,
1005,1014,Erasure,"['Pop', 'Dance/Electronic']"
1006,1015,Berlin,"['Alternative/Indie', 'Rock', 'Dance/Electronic', 'Pop']"
1007,1016,Novaspace,
1008,1017,The Psychedelic Furs,
1009,1018,Midge Ure,
1010,1019,Yazoo,
1011,1020,OceanLab,
1012,1021,Groove Coverage,
1013,1022,Dance Nation,
1014,1023,Fragma,
1015,1024,Ian Van Dahl,"['Dance/Electronic', 'Deep house']"
1016,1025,DJ Sammy,"['Dance/Electronic', 'R&B/Soul', 'Reggae']"
1017,1026,Sylver,
1018,1027,Heaven 17,"['Dance/Electronic', 'Rock']"
1019,1028,Anything Box,"['Electronic dance music', 'Dance/Electronic', 'Pop']"
1020,1029,Markus Schulz,
1021,1030,Topmodelz,
1022,1031,Exposé,
1023,1032,Jessie J,
1024,1033,Runner Runner,
1025,1034,Kerli,"['Electronic dance music', 'Dance/Electronic', 'Traditional pop']"
1026,1035,Breathe Carolina,"['Electronic dance music', 'Dance/Electronic']"
1027,1036,Anarbor,
1028,1037,Nicki Minaj,
1029,1038,The Maine,
1030,1039,Teen Hearts,
1031,1040,Forever the Sickest Kids,"['Electronic dance music', 'Dance/Electronic', 'Rock', 'Pop']"
1032,1041,Gloria,
1033,1042,Bruno Mars,
1034,1043,Boys Like Girls,
1035,1044,Slipknot,"['Death metal', 'Groove metal', 'Alternative/Indie']"
1036,1045,Fresno,
1037,1046,New Found Glory,
1038,1047,McFly,"['Pop', 'Dance/Electronic']"
1039,1048,The Kooks,
1040,1049,Nevada Tan,
1041,1050,Mamma Mia!,"['Musical', 'Romantic comedy', 'Romance', 'Comedy', 'Jukebox musical']"
1042,1051,Alesha Dixon,
1043,1052,Pink,
1044,1053,Edyta Bartosiewicz,
1045,1054,Camp Rock,"['Musical', 'Romance', 'Comedy', 'Teen', ""Children's film"", 'Comedy music']"
1046,1055,Myslovitz,
1047,1056,Jamal,
1048,1057,Ewa Farna,
1049,1058,Łzy,"['Pop', 'R&B/Soul']"
1050,1059,Alexz Johnson,
1051,1060,Bonanza Banzai,
1052,1061,Recoil,"['Dance/Electronic', 'Electronic dance music']"
1053,1062,Ladytron,
1054,1063,Fake,
1055,1064,Hubert Kah,
1056,1065,Sally Shapiro,
1057,1066,Ayria,
1058,1067,Red Flag,"['Alternative/Indie', 'Rock']"
1059,1068,Cook Da Books,
1060,1069,The Frozen Autumn,
1061,1070,Johan Agebjörn,
1062,1071,Alan Silvestri,
1063,1072,Martin L. Gore,"['Electronic dance music', 'Dance/Electronic', 'Hip-Hop/Rap']"
1064,1073,Kraftwerk,"['Electronic dance music', 'Dance/Electronic']"
1065,1074,Cause & Effect,
1066,1075,IAMX,
1067,1076,Wham!,"['Pop', 'Rock']"
1068,1077,Klein & Mbo,
1069,1078,Alan Wilder,"['Electronic dance music', 'Dance/Electronic']"
1070,1079,Billy Idol,
1071,1080,Dark Phenomenon,
1072,1081,Ace of Base,
1073,1082,TIA,
1074,1083,Siouxsie and the Banshees,
1075,1084,Provision,
1076,1085,Curve,"['Dance/Electronic', 'Electronic dance music', 'Alternative/Indie']"
1077,1086,Static Movement,
1078,1087,Alisha,"['Latin freestyle', 'Pop music', 'Italo disco', 'Alisha']"
1079,1088,B.W.H.,
1080,1089,Suede,
1081,1090,Franz Ferdinand,
1082,1091,AFI,
1083,1092,Joaquín Sabina,
1084,1093,Kaizers Orchestra,
1085,1094,Kent,
1086,1095,Damon Albarn,"['Dance/Electronic', 'Alternative/Indie']"
1087,1096,Bayside,
1088,1097,Patrick Wolf,"['Electronic dance music', 'Alternative/Indie']"
1089,1098,Björk,"['Electronic dance music', 'Dance/Electronic', 'Folk music', 'Alternative/Indie']"
1090,1099,The Prodigy,"['Electronic dance music', 'Dance/Electronic']"
1091,1100,Chiodos,
1092,1101,These New Puritans,"['Dance/Electronic', 'Alternative/Indie']"
1093,1102,William Control,
1094,1103,Iggy Pop,"['Rock', 'Proto-punk', 'Hard rock']"
1095,1104,Rammstein,"['Progressive metal', 'Rock']"
1096,1105,Jack's Mannequin,
1097,1106,Phoenix,"['Electronic dance music', 'Alternative/Indie', 'Rock', 'R&B/Soul', 'Dance/Electronic', 'Hip-Hop/Rap']"
1098,1107,"The Good, the Bad & the Queen",
1099,1108,Nicky Wire,
1100,1109,Yann Tiersen,"['Alternative/Indie', 'Rock']"
1101,1110,Rush,"['Progressive metal', 'Rock', 'Hip-Hop/Rap']"
1102,1111,Tenhi,
1103,1112,Frédéric Chopin,
1104,1113,Ayreon,"['Progressive metal', 'Rock']"
1105,1114,Tarja,
1106,1115,Balayeurs du désert,
1107,1116,Incubus,
1108,1117,Claude Debussy,"['Classical', 'Dance/Electronic']"
1109,1118,A Perfect Circle,
1110,1119,Faith No More,
1111,1120,György Ligeti,
1112,1121,Wolfgang Amadeus Mozart,"['Classical', 'Hip-Hop/Rap']"
1113,1122,The Police,
1114,1123,Johann Sebastian Bach,"['Classical', 'New Age']"
1115,1124,Carl Orff,
1116,1125,Los Jaivas,
1117,1126,Noir Désir,
1118,1127,The Asteroids Galaxy Tour,
1119,1128,John Petrucci & Jordan Rudess,
1120,1129,Villa cariño,
1121,1130,Ludwig van Beethoven,
1122,1131,Tool,"['Progressive metal', 'Rock']"
1123,1132,Joe Satriani,
1124,1133,The String Quartet,
1125,1134,Agalloch,"['Progressive metal', 'Metal']"
1126,1135,Camille,"['Chanson', 'Pop']"
1127,1136,Amadou & Mariam,
1128,1137,Kuervos del Sur,
1129,1138,Igor Stravinsky,
1130,1139,Maurice Ravel,"['Impressionism in music', 'Fantasia', 'Classical music', 'Opera']"
1131,1140,Neal Morse,"['Progressive metal', 'Rock']"
1132,1141,Aina Sandoval,
1133,1142,Die Antwoord,"['Electronic dance music', 'Dance/Electronic']"
1134,1143,Empyrium,
1135,1144,Josquin des Prez,
1136,1145,Stone Sour,
1137,1146,菅野よう子,"['Jazz', 'Classical music', 'Orchestra', 'Blues', 'Pop music', 'Art rock', 'Ambient music', 'Post-rock', 'Bossa nova', 'Electronic music', 'New age', 'Folk music']"
1138,1147,Murray Gold,
1139,1148,平沢進,
1140,1149,Pete and The Pirates,
1141,1150,Leonard Cohen,"['Pop', 'Rock']"
1142,1151,Editors,
1143,1152,Fire Bomber,
1144,1153,Đorđe Balašević,"['Country music', 'Chanson', 'Pop']"
1145,1154,The Pillows,
1146,1155,Hot Chip,
1147,1156,Orbital,"['Electronic dance music', 'Dance/Electronic']"
1148,1157,坂本真綾,
1149,1158,Lewis Black,"['Observational comedy', 'Dark comedy']"
1150,1159,Architecture in Helsinki,
1151,1160,Roy Orbison,
1152,1161,Pizzicato Five,"['Electronic dance music', 'Pop']"
1153,1162,Flight of the Conchords,
1154,1163,Los Campesinos!,"['Alternative/Indie', 'Folk']"
1155,1164,The Magnetic Fields,
1156,1165,Luky,
1157,1166,Shimon Masato,
1158,1167,Antony and the Johnsons,
1159,1168,Mychael Danna/DeVotchKa,
1160,1169,Kayo Dot,"['Progressive metal', 'Rock']"
1161,1170,Rishloo,
1162,1171,The Blood Brothers,
1163,1172,Jordan Rudess,"['Progressive metal', 'Rock', 'Dance/Electronic']"
1164,1173,Quidam,
1165,1174,Juniper,
1166,1175,Georg Friedrich Händel,"['Classical', 'Pop', 'Holiday']"
1167,1176,The Sound of Animals Fighting,
1168,1177,Diablo Swing Orchestra,"['Progressive metal', 'Rock']"
1169,1178,Lunatic Soul,
1170,1179,Billy Talent,
1171,1180,Escape The Fate,
1172,1181,Silverstein,
1173,1182,The Red Jumpsuit Apparatus,
1174,1183,You Me At Six,
1175,1184,The Blackout,
1176,1185,Alesana,
1177,1186,Sum 41,
1178,1187,Dance Gavin Dance,
1179,1188,Asking Alexandria,"['Dance/Electronic', 'Rock']"
1180,1189,Secondhand Serenade,
1181,1190,We Are The Ocean,
1182,1191,Hadouken!,"['Dance/Electronic', 'Alternative/Indie']"
1183,1192,Four Year Strong,
1184,1193,Mayday Parade,
1185,1194,Hawthorne Heights,
1186,1195,Alexisonfire,
1187,1196,Suicide Silence,
1188,1197,Senses Fail,
1189,1198,We The Kings,
1190,1199,Destine,
1191,1200,Story of the Year,
1192,1201,Cute Is What We Aim For,
1193,1202,Melvins,
1194,1203,Skinny Puppy,"['Electronic dance music', 'Dance/Electronic']"
1195,1204,Agoraphobic Nosebleed,
1196,1205,Death in June,
1197,1206,Misfits,"['Alternative/Indie', 'Rock', 'Pop', 'Jazz']"
1198,1207,The Skatalites,
1199,1208,Reverend Horton Heat,"['Country music', 'Rock']"
1200,1209,The Conet Project,
1201,1210,Saul Williams,
1202,1211,Lärm,
1203,1212,Manorexia,
1204,1213,Lush,"['Alternative/Indie', 'Hip-Hop/Rap', 'Jazz']"
1205,1214,Nile,"['Death metal', 'Metal']"
1206,1215,Mirrorthrone,
1207,1216,Mastodon,"['Progressive metal', 'Groove metal', 'Metal']"
1208,1217,Shadow Project,"['Alternative/Indie', 'Rock']"
1209,1218,Chris Vrenna,"['Electronic dance music', 'Dance/Electronic']"
1210,1219,Ravi Shankar,"['Dance/Electronic', 'Devotional']"
1211,1220,Patsy Cline,"['Country music', 'Traditional pop', 'Country']"
1212,1221,Naked City,
1213,1222,Venetian Snares,
1214,1223,Eyehategod,
1215,1224,Bob Wills and his Texas Playboys,"['Country music', 'Country']"
1216,1225,Dean Martin,"['Country music', 'Traditional pop']"
1217,1226,Shpongle,
1218,1227,Dick Dale,
1219,1228,La Quiete,"['Alternative/Indie', 'Rock']"
1220,1229,Sunn O))),
1221,1230,Parliament,"['R&B/Soul', 'Dance/Electronic']"
1222,1231,The Dresden Dolls,
1223,1232,Jelly Roll Morton,
1224,1233,The Tear Garden,
