tagID,count,tagValue,translated
5294,18,words are cheap to describe my love,words are cheap to describe my love
2505,18,cybergrind,cybergrind
1643,18,these guys fucking rule,these guys fucking rule
10862,18,united kingdom,united kingdom
4927,18,nineties,nineties
290,17,lesser known yet streamable artists,lesser known yet streamable artists
9428,17,witch chill,witch chill
2363,17,ultimate rock ballads,ultimate rock ballads
3708,17,music for my soul,music for my soul
1979,17,slow,slow
8716,17,indierock,indie rock
1912,17,great voice,great voice
3364,17,crap,crap
4140,17,australia,australia
7103,17,loved tracks,loved tracks
6804,17,days,days
7588,17,ladytronica,ladytronica
919,17,b-sides,b-sides
4516,17,choral,choral
2666,17,japanese pop,japanese pop
8574,17,titans,titans
12032,17,best free stuff,best free stuff
6485,17,fashionably punctuated band,fashionably punctuated band
4915,17,crime,crime
1251,17,italian pop,italian pop
11512,17,sahara,sahara
3544,17,brooklyn,brooklyn
9491,17,musica popular brasileira,popular Brazilian Music
3076,17,slowcore,slowcore
2007,17,paramore,paramore
7997,17,tamir,repair
734,17,latino,latino
11692,17,polecane,recommended
11899,17,seth cohen would listen to this,seth cohen would listen to this
2808,17,forever in heart,forever in heart
4920,17,1960s,1960s
714,17,sweden,sweden
2194,17,blue-eyed soul,blue-eyed soul
5848,17,makes me cry,makes me cry
1031,17,1984,1984
2712,17,all time faves,all time faves
542,17,avant-garde metal,avant-garde metal
2206,17,folk-rock,folk-rock
9954,17,best bands,best bands
6103,17,i love,i love
2185,17,music,music
624,17,electro house,electro house
11025,16,a god on the earth,a god on the earth
8517,16,wales,wales
6803,16,countries,countries
4924,16,1950s,1950s
3595,16,ethno,ethno
7657,16,mute records,mute records
2793,16,neoclassical,neoclassical
8024,16,deutschland,Germany
2958,16,new jersey,new jersey
4933,16,under two minutes,under two minutes
10259,16,techno brut,techno brut
8312,16,songs to make florchuchizz cry,songs to make florchuchizz cry
8314,16,wake up song,wake up song
4932,16,70s pop,70s pop
4855,16,david guetta,david guetta
2479,16,drum n bass,drum n bass
7258,16,i am a party girl here is my soundtrack,i am a party girl here is my soundtrack
8861,16,wake up,wake up
1081,16,favourite albums,favourite albums
965,16,absolute disco,absolute disco
563,16,terrorbanana,terrorbanana
11509,16,tuareg,tuareg
551,16,lastfm hipster artists,lastfm hipster artists
388,16,brit rock,brit rock
2201,16,american punk,american punk
301,16,eurovision,eurovision
9955,16,bruno likes this song,bruno likes this song
2280,16,italy,italy
1279,16,old school death metal,old school death metal
1240,16,2004,2004
291,16,greek,greek
739,16,swedish metal,swedish metal
1236,16,1970,1970
2211,16,chaotic hardcore,chaotic hardcore
1950,16,dazs favourites,dazs favourites
11935,16,smash it up,smash it up
1892,16,funk rock,funk rock
1486,16,french pop,french pop
916,16,1985 songs,1985 songs
243,16,spanish rock,spanish rock
843,16,rock ballad,rock ballad
908,16,1980 songs,1980 songs
827,16,medieval,medieval
633,16,miley cyrus,miley cyrus
9766,16,i love dancing about to this like a complete and utter idiot,i love dancing about to this like a complete and utter idiot
410,16,albums i own,albums i own
1468,16,roots reggae,roots reggae
2360,16,uplifting,uplifting
9437,16,witch-clash,witch-clash
736,15,dance rock,dance rock
10116,15,great covers,great covers
1490,15,fav tracks,fav tracks
3045,15,tech house,tech house
96,15,spring,spring
6802,15,originals,originals
6104,15,addiction,addiction
1339,15,seattle,seattle
6813,15,time,time
3004,15,catchy as hell,catchy as hell
6105,15,eletropop,electropop
544,15,composers,composers
2809,15,rock nacional,National Rock
2998,15,upbeat,upbeat
2009,15,muse,muse
2010,15,coldplay,coldplay
562,15,futuremelon,futuremelon
7408,15,lunic,lunic
1548,15,clasica,classical
6808,15,cars,cars
12267,15,keep ya calm,keep ya calm
11613,15,btvs,btvs
215,15,icon,icon
1029,15,1993,1993
9323,15,j-music,j-music
2607,15,fifties,fifties
11488,15,soundtrack of my childhood,soundtrack of my childhood
8518,15,songs diana sang on x factor,songs diana sang on x factor
12290,15,hellcats,Hellcats
11314,15,trashbag filled with vomit,trashbag filled with vomit
923,15,1986 songs,1986 songs
398,15,alternative pop,alternative pop
2231,15,traditional country,traditional country
2463,15,gold,gold
12266,15,brooke fraser,brooke fraser
4930,15,40s,40s
854,15,spiritual,spiritual
2415,15,rio,River
4929,15,1990's,1990's
1071,15,rock 'n' roll,rock 'n' roll
1971,15,euro 90s,euros 90s
3831,15,feelgood,feelgood
12093,15,ethnic chill,ethnic chill
11532,15,blissrock,blissrock
8576,15,bobbi,bobbi
8575,15,donna,woman
1849,15,orgasm,orgasm
262,14,50s rock revival,50s rock revival
1513,14,shit,shit
10232,14,covers that are actually good,covers that are actually good
8519,14,tracks i want to see on lastfm,tracks i want to see on lastfm
8577,14,roy,roy
6091,14,soothing,soothing
286,14,pretty,pretty
6383,14,classical guitar,classical guitar
6095,14,oshare kei,oshare kei
6765,14,just could not get any better,just could not get any better
1649,14,songs i can actually listen to on repeat,songs i can actually listen to on repeat
530,14,chile,chili
1645,14,but the party dont stop,but the party dont stop
3215,14,defiant,defiant
3213,14,eargasm,eargasm
3525,14,chanson,song
6807,14,boys names,boys names
1887,14,intense,intense
3359,14,lips songs,lips songs
6799,14,musical genres,musical genres
11485,14,to write love on my arms,to write love on my arms
1978,14,ragga,men
260,14,grave stompers,grave stompers
495,14,synth wave,synth wave
3591,14,must have,must have
10213,14,i fucking love this song,i fucking love this song
5976,14,post metal,post metal
7086,14,dance party,dance party
2734,14,favorite albums,favorite albums
1284,14,sleaze rock,sleaze rock
12095,14,etheric,etheric
9435,14,electroclash ingredients,electroclash ingredients
5327,14,lag,law
2668,14,danceable,danceable
5317,14,wistful,wistful
2216,14,noisecore,noisecore
5316,14,anthemic,anthemic
5295,14,i listened to it over and over again,i listened to it over and over again
754,14,vocalist,vocalist
2762,14,kick ass,kick ass
767,14,unreleased,unreleased
7333,14,quran,quran
1035,14,1989,1989
1028,14,1987,1987
966,14,oni pout,they pout
4943,14,full-on,full-on
10740,14,fav song,fav song
2345,14,modern rock,modern rock
840,14,perfect lyrics,perfect lyrics
4925,14,50's,50's
1288,14,street punk,street punk
6486,14,the fact that this is the name of a band makes me want to check their music out even though i do not care much for indie pop,the fact that this is the name of a band makes me want to check their music out even though i do not care much for indie pop
10590,14,finger snapping,finger snapping
684,14,punk pop,punk pop
138,14,hard rock - metal,hard rock - metal
1474,14,axe,axis
10586,14,i buy singles for b-sides like this,i buy singles for b-sides like this
7517,14,brit-pop,brit-pop
3924,14,bandas venezolanas,Venezuelan bands
1392,14,eminem,eminem
2885,14,space,space
2190,14,sertanejo,countryside
7896,14,infatuation,infatuation
7898,14,breakup music,breakup music
8453,14,fail,fail
3929,14,skinhead reggae,skinhead reggae
1319,14,pop princess,pop princess
967,13,ohm sweet ohm,ohm sweet ohm
791,13,taylor swift,taylor swift
11915,13,dance dance dance,dance dance dance
968,13,nejlepsi,the best
1647,13,for days when i am particularly angry with you,for days when i am particularly angry with you
4846,13,indian,indian
430,13,heavy rock,heavy rock
3510,13,raw black metal,raw black metal
902,13,1979 songs,1979 songs
8160,13,the fucking best,the fucking best
7869,13,my loving,my loving
5934,13,ramonescore,ramonescore
595,13,war,war
4994,13,movie score composers,movie score composers
4429,13,doo wop,doo wop
11508,13,berber,berber
7897,13,childhood memories,childhood memories
4113,13,dance-punk,dance-punk
5407,13,stoner,stoner
3603,13,awesome guitar jams,awesome guitar jams
4301,13,officially shit,officially shit
1628,13,russian pop,russian pop
1553,13,rb,rb
1844,13,mashup,mashup
9767,13,soon to be classic,soon to be classic
3999,13,eletronic,electronic
761,13,pop metal,pop metal
4418,13,scrubs,scrubs
9670,13,tiger,tiger
9793,13,this light,this light
11510,13,kabyle,Kabyle
8514,13,movie songs,movie songs
11489,13,my own private sunshine,my own private sunshine
2720,13,talented,talented
12640,13,devrim,revolution
8855,13,smooth night driving,smooth night driving
2195,13,jangle pop,jangle pop
1986,13,progressive deathcore,progressive deathcore
357,13,dance pop,dance pop
2220,13,heart,heart
2218,13,moshcore,moshcore
6805,13,scifi,scifi
2661,13,groovy,groovy
165,13,good music,good music
12291,13,valentines day,valentines day
2308,13,avantgarde,avant-garde
116,13,jam,hour
7041,13,big band,big band
8730,13,drug music,drug music
3450,13,great songs,great songs
6623,13,club classics,club classics
7254,13,mistagged artist,mistagged artist
2030,13,my 500 essential songs,my 500 essential songs
12534,13,songs i never get sick of,songs i never get sick of
2333,13,electro-pop,electro-pop
2981,13,awsome,awsome
6577,13,syncretic,syncretic
94,13,winter,winter
2203,12,american underground,american underground
2205,12,new york punk,new york punk
2796,12,argentina,Argentina
4119,12,killer riffing,killer riffing
7000,12,personal,personal
11374,12,malaysia idol,malaysia idol
12268,12,girl name songs,girl name songs
5667,12,los angeles,the Angels
5674,12,feel good,feel good
5675,12,free,free
6981,12,deutschrock,german rock
8414,12,asian pop,asian pop
3458,12,canada,canada
11687,12,beach music,beach music
1446,12,dramatic,dramatic
2146,12,female vocalists i like,female vocalists i like
654,12,ashley tisdale,ashley tisdale
1462,12,broadway,broadway
10386,12,none,none
602,12,futurepop anthem,futurepop anthem
10591,12,cute but slightly sinister,cute but slightly sinister
5296,12,to sing,to sing
723,12,reggaeton,reggaeton
12094,12,angelic,angelic
2398,12,pop music,pop music
8729,12,bu grubu hic duymamistim,I've never heard of this band
845,12,meditative,meditative
12641,12,derd,the pain
4931,12,1940s,1940s
2282,12,italia,Italy
12024,12,brings out the kid in me,brings out the kid in me
2278,12,chris brown,chris brown
12025,12,powerfull voices,powerfull voices
2530,12,soulful house,soulful house
7251,12,group,group
8240,12,1963,1963
12028,12,tianguiscore,tianguiscore
798,12,unforgettable,unforgettable
2235,12,twee pop,two doll
1002,12,darkside,darkside
783,12,hilarious,hilarious
2604,12,shock rock,shock rock
778,12,party time,party time
2232,12,folk - folkrock - altcountry,folk - folkrock - altcountry
1089,12,songwriter,songwriter
7088,12,need to see live,need to see live
8582,12,babs,babs
8620,12,garden state soundtrack,garden state soundtrack
4316,12,laxative,laxative
10393,12,indie-romantic,indie-romantic
9474,12,hans,his
520,12,romance,romance
6216,12,cryptofa,cryptofa
1987,12,progressive metalcore,progressive metalcore
1990,12,mix,mix
3212,12,chick music,chick music
1648,12,fuck u bitch,fuck u bitch
3312,12,detroit,detroit
3315,12,west coast,west coast
1549,12,70,70
2014,12,linda,linda
8578,12,garth,garth
1652,12,we should be together,we should be together
1739,12,beautiful female vocalist,beautiful female vocalist
11513,12,marrakech,marrakech
11082,12,essential instrumental versions,essential instrumental versions
8510,12,best songs of 1900 to 1950,best songs of 1900 to 1950
3568,12,r'n'b,r'n'b
7660,12,calming,calming
1894,12,epic metal,epic metal
3737,12,david bowie,david bowie
515,12,best of 80s,best of 80s
3237,12,drum,drum
3726,12,super,super
426,12,depressive,depressive
833,12,energy,energy
7659,12,exhilarating,exhilarating
3366,12,makes me happy,makes me happy
5112,11,oi,oi
8621,11,six feet under soundtrack,six feet under soundtrack
8315,11,so gossip girl,so gossip girl
5083,11,science,science
8005,11,north africa,north africa
770,11,my childhood,my childhood
5297,11,so beautiful i could seriously cry,so beautiful i could seriously cry
510,11,80s new wave,80s new wave
6214,11,knarziges klickgefrickel,crunchy click freak
2613,11,vocal jazz,vocal jazz
1181,11,australian rock,australian rock
273,11,ska revival,to revival
5129,11,folk punk,folk punk
498,11,i love 80s,i love 80s
7354,11,ilahi,divine
773,11,her best,her best
768,11,stand out be proud,stand out be proud
2637,11,god,god
6764,11,thrash till death,thrash till death
6313,11,great riff,great riff
6312,11,great intro,great intro
11515,11,rabat,discount
10233,11,taking over my mind,taking over my mind
8731,11,aman tanrim,aman tanrim
3509,11,extreme metal,extreme metal
7260,11,heard on 30 jul 06 downtempo sampler radio,heard on 30 jul 06 downtempo sampler radio
852,11,christian metal,christian metal
9831,11,riot boii,riot boii
2472,11,makes me smile,makes me smile
9830,11,skream out loud,skream out loud
933,11,pure aural sex,pure aural sex
2281,11,megasound,megasound
11486,11,marissa cooper,Marissa Cooper
934,11,songs to listen to on a sunny day,songs to listen to on a sunny day
11514,11,algeria,algeria
11516,11,tanger,tangier
2583,11,move your body,move your body
11517,11,world groove,world groove
4722,11,show woman,show woman
7191,11,best songs of music i already own,best songs of music i already own
2545,11,leeds,leeds
11518,11,oran,rate
12043,11,just good music,just good music
2580,11,erotic,erotic
9482,11,disney girl,disney girl
496,11,80s awesome,80s awesome
9449,11,deep-electro,deep-electro
12096,11,mythos,mythos
8032,11,dance with somebody,dance with somebody
10695,11,all time favorites,all time favorites
8581,11,wca,wca
2833,11,spain,spain
1552,11,setentas,seventies
9440,11,post-electroclash,post-electroclash
2985,11,electric,electric
269,11,techno pop,techno pop
8580,11,simon,simon
9919,11,the worst thing ever to happen to music,the worst thing ever to happen to music
6997,11,hidden gem,hidden gem
2186,11,band,band
1989,11,technical deathcore,technical deathcore
6956,11,the best songs of the world,the best songs of the world
10589,11,songs i sing in the shower,songs i sing in the shower
2886,11,psybient,psybient
2088,11,suicidal black metal,suicidal black metal
3024,11,jay-z,jay-z
1551,11,setenta,setenta
3968,11,oriental,oriental
3955,11,legendary,legendary
3678,11,weird,weird
614,11,belgian,belgian
6825,11,classic blues,classic blues
6811,11,questions,questions
6925,11,diy,diy
2144,11,songs for sssi,songs for sssi
9436,11,chill witch,chill witch
7804,11,trevor horn,trevor horn
8579,11,clint,clint
1653,11,pop bitch,pop bitch
10364,11,whitenoize,whitenoize
3123,11,metallica,metallica
3081,11,aphex twin,aphex twin
8856,11,coffeeshop,coffeeshop
1268,11,jungle,jungle
1269,11,8bit,8bit
8857,11,softspoken,softspoken
10112,11,worth a second look,worth a second look
6998,11,one of their best,one of their best
6031,11,xcause,xcause
1654,11,i was fighting with myself not to listen to it but i lost,i was fighting with myself not to listen to it but i lost
1542,11,the cure,the cure
7899,11,breakup songs,breakup songs
4118,11,killer drums,killer drums
3075,11,bluegrass,bluegrass
6165,11,wu-tang,wu-tang
3830,11,weirdness,weirdness
3049,11,favorite tracks,favorite tracks
12170,10,no genre can describe,no genre can describe
635,10,shakira,shakira
6624,10,rolling stones top 500,rolling stones top 500
10394,10,rock-pop,rock-pop
6360,10,flute,flute
10392,10,romantic rock,romantic rock
7864,10,welsh,welsh
7803,10,liverpool,liverpool
7862,10,bond,bond
6817,10,violence,violence
12,10,aggrotech,aggrotech
399,10,popstars,popstars
10620,10,love this song,love this song
5803,10,brings back memories,brings back memories
7189,10,best unknown bands tracks to be observed,best unknown bands tracks to be observed
7920,10,letmelikeit,letmelikeit
5328,10,stones throw,stones throw
10365,10,old skool,old skool
521,10,italo disco,italo disco
5533,10,fucking epic,fucking epic
6257,10,headphones,headphones
753,10,goregrind,goregrind
5254,10,90s rock,90s rock
5218,10,please let me lick you,please let me lick you
12361,10,melancolia,melancolia
7336,10,rahmanin bulbulleri,rahmanin bulbulleri
6164,10,uk hip hop,uk hip hop
12548,10,buenisisimisima,buenisisimisima
717,10,scandinavian,scandinavian
686,10,idol,idol
