,id,name,metadata
91,98.0,Japan, 1980 song 1981 song 1982 80 s 80 anya artist b side bad day best song ever blitz playlist british artist caleb city name country cover dance danny dazs favourite death deep clash electronic excellent synth work fav artist fav song favourite genius instrumentals life on mar my favorite new romantic new romantic song new wave new wave artist ohm sweet ohm orgasmic outsider post punk post punk pure genius raven synth pop synthpop techno pop transport true synthpop uk zadrotstvo
92,99.0,INXS,new wave music pub rock  australia  1008 1984 song 1985 song 80 90 album rock all time faves alternative alternative dance alternative rock amazing anthemic artist a aussie australian australian pop rock at it best best of 80 best song of the 90 classic rock college rock dance edit epic fav artist favourite grande banda guilty pleasure hot indie inxs kick as live love song my favorite new wave new wave artist nostalgia piano pop pop rock remix retro rock rock ballad seen live sex sexy soft rock song soundtrack tag wistful
93,100.0,ABC, 1982 song 1985 song 5 star song 80 80 i like 80 pop all time faves atmospheric bitter british british artist dance pop defiant english fav artist favorite band goosebump hit instrumental live love new romantic new romantic song new wave new wave artist new wave song obsession old pop random song resignation sheffield synth pop synthpop trevor horn uk yorkshire
94,101.0,Pleq, ambient bass frequence click and cut click n cut databloem downtempo experimental female vocalist field recording folktronica glitch glitch hop greece halbischt hiphop idm melancholic melancholy mille plateau modern classical october man recording u cover vu u
95,102.0,Segue, ambient downtempo dub electronic experimental glitch melancholy u cover
96,103.0,Max Richter,ambient music contemporary classical music minimal music postminimalism ambient berep show the love chill zone classical drone experimental for work instrumental instrumental music that make you feel group tag radio iron jesus motiv piano
97,104.0,Celer, ambient drone electronica experimental rural colour
98,106.0,Pleq & Segue, ambient databloem experimental glitch minimal
99,107.0,Burial, aana ambient atmospheric chillout descoperiri dubstep electronic electronica experimental hyperdub idm industrial minimal tron wonderful through headphone
100,108.0,Magnitophono, downtempo experimental female vocalist greece idm melancholy
101,113.0,Dustin O'Halloran, eldad piano
102,114.0,offthesky, rural colour
103,116.0,Fjordne, ambient
104,120.0,Deru, idm
105,121.0,Lukid, abstract hip hop downtempo electronica idm wonderful through headphone wonky
106,122.0,Manekinekod, downtempo experimental melancholy
107,126.0,The Notwist,electronica indie rock morr music post hardcore post rock 90 ambient bark barkbarkdisco chillout dance deutschland downtempo dream pop dub electronic electronica favorite idm indie indie pop indie rock indietronica instrumental lo fi male vocalist mellow morr music my favourite album new wave noise noise rock pastel post rock rock shoegaze singer songwriter tbu trip hop
108,128.0,strom noir, ambient field recording
109,130.0,Philippe Lamy, abstract ambient experimental glitch
110,132.0,Deaf Center, aana ambient atmospheric descoperiri idm minimal minimalism neo classical underground piano type record
111,134.0,Big Brotherz, ambient dubstep experimental minimal
112,137.0,Worm Is Green, ambient cool descoperiri electronic electronica glitch icelandic idm trip hop
113,138.0,Library Tapes, ambient classical experimental instrumental piano
114,139.0,Richard Skelton,drone music experimental music minimalist music
115,140.0,Matryoshka, electronic
116,141.0,Aidan Baker,ambient music drone metal experimental music post rock space rock ambient canada drone electronica experimental mistagged track
117,142.0,Ylid, ambient idm
118,143.0,Daisuke Miyatani, ambient electronic
119,146.0,Hird, chillout downtempo electronic lounge nu jazz special vfsix
120,148.0,The Boats, ambient post rock post rock
121,151.0,Deep Forest,ambient music electronic music ethnic electronica new age music world music amazing ambient breathtaking chillout country dreamy electronic electronica ethnic ethnic chill fascinating geography native new age political relax world
122,152.0,Porcupine Tree,alternative rock post progressive progressive metal progressive rock psychedelic rock alternative alternative rock ambient art rock beautiful british cesar chugga chugga chugga epic experimental gayest song ever i came male vocalist melancholic melancholy mellow metal post rock post rockexperimental progressive progressive metal progressive rock psychedelic psychedelic rock rock seen live steven wilson watched live
123,153.0,De/Vision,synthpop 80 alternative dance ebm electronic electronica futurepop german industrial seen live synth pop synthpop
124,154.0,Radiohead,alternative rock art rock electronica experimental rock 00s 1995 80 90 3 a piece of me aana acoustic acoustic guitar all time favorite alternative alternative rock amazing amazing singer ambient atari electronic atmospheric awesome b side barkbarkdisco beautiful beautiful music beautifulsad best song ever best song ever better than metallica better than radiohead brilliant brings tear to my eye british britpop britrock calming chill chillout classic rock cool cop creep creepy but amazing dance beat rock dark depression depressive descoperiri dramatic dreamy eargasmic electro electronic electronic indie electronica energetic epic epic rock european excellent reason for cry exhilarating experimental experimental rock falsetto favorite favorite album favorite artist favorite artist favorite band favorite band favorite song favorite favourite favourite artist favourite band favourite song favourite feelgood genius gold great band great song grunge hypnotic i am in love with this song i listened to it over and over again i love this song ich liebe dich idm indie indie rock indie romantic instrumental intense iron jesus jazz jukebox project lastfm elitist repellent leftovergrooves listen while cry and feeling like shit listen with headphone love love at first listen love it lovely male vocalist marisa mix masterpiece melancholic melancholy mellow mellow rock memory music to cry musikfuerrundumdieuhr nostalgia nostalgic overrated perfect piano piano led indie pissbass pop post modern post britpop post grunge post punk post rock progressive rock progressive rock related psychedelic radiohead rap relaxing religion rock rock band romantic rock sad seen live six foot under soundtrack so beautiful i could seriously cry soft rock song i absolutely love song ive obsessed over soothing soundtrack of my childhood space rock special straight up modern rock tdf trip hop uk vampire want to see live winter word are cheap to describe my love
125,155.0,Robbie Williams,alternative rock alternative rock alternative rock alternative rock alternative rock alternative rock alternative rock alternative rock alternative rock alternative rock alternative rock alternative rock electronic dance music electronic dance music electronic dance music electronic dance music electronic dance music electronic dance music electronic dance music electronic dance music electronic dance music electronic dance music electronic dance music electronic dance music pop music pop music pop music pop music pop music pop music pop music pop music pop music pop music pop music pop music pop rock pop rock pop rock pop rock pop rock pop rock pop rock pop rock pop rock pop rock pop rock pop rock soft rock soft rock soft rock soft rock soft rock soft rock soft rock soft rock soft rock soft rock soft rock soft rock 00s 1997 80 90 acoustic rock alternative a awesome b side ballad brings out the kid in me british british tosser britpop chillout cover cover david bowie emotional fav male singer favorite song gay girl name glam grunge guilty pleasure indie indie pop indie rock leftovergrooves legend love love it male vocalist maravilhoso mellow my favs new wave now i can dance pet shop boy pop post punk remix robbie williams rock romantic seen live sexy singer songwriter soul soundtrack swing tag taking over my mind the beowulf choice u2 uk
